smiles,elastic_modulus_ave
[*]Nc1ccc(Oc2ccc3cccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C([*])=O)cc8)cc7)cc6)cc5)cc4)c3c2)cc1,2.429451333333333
[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(Oc4ccc5cccc(Oc6ccc(NC(=O)c7ccc(Oc8ccc(C([*])(C)c9ccccc9)cc8)cc7)cc6)c5c4)cc3)cc2)cc1,2.298006333333334
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,2.396681333333333
[*]C(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)cc1,2.4453799999999997
[*]C(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,2.8292226666666664
[*]C(=O)c1ccc(Oc2ccc3cc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc([*])cc6)cc5)cc4)ccc3c2)cc1,2.3605133333333335
[*]c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6cc(C([*])(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)cc3)nc2c1,2.3370466666666667
[*]C(=O)c1cccc(Oc2ccc([*])cc2)c1,2.7757183333333333
[*]Oc1ccc(C(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c([*])cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,3.0217620000000003
[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc([*])cc5C)cc4)cc3)cc2)cc1,2.8058336666666666
[*]Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5ccc([*])cc5C)cc4)cc3)cc2)cc1,2.756490666666666
[*]Nc1ccc(NC(=O)c2ccc(Oc3ccc(Oc4ccc(C([*])=O)cc4)cc3-c3ccccc3)cc2)cc1,2.7310570000000003
[*]Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(NC(=O)c5ccc6cc(C([*])=O)ccc6c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.4357886666666664
[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c3)cc2)cc1,2.423496666666667
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc([*])cc6)cc5)c5ccccc5-c5ccccc54)cc3)cc2)c1,2.6579509999999997
[*]c1ccc2nc(-c3ccc(OCCCCOc4ccc(-c5nc6ccc([*])cc6nc5-c5ccccc5)cc4)cc3)c(-c3ccccc3)nc2c1,2.431941333333333
[*]c1ccc(Oc2ccc(P(C)(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,2.4291733333333334
[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)C(F)(F)F)cc2)cc1,2.486726333333333
[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,2.313781666666667
[*]c1ccc(Oc2ccc(Oc3ccc(P([*])(C)=O)cc3)cc2)cc1,3.231603333333334
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)cc2)cc1,2.9232976666666666
[*]c1ccc(OCC(O)CN(CCO)CC(O)COc2ccc(C([*])(C)C)cc2)cc1,4.268798333333333
[*]c1ccc(OCC(O)CN2CCN(CC(O)COc3ccc(C([*])(C)C)cc3)CC2)cc1,3.689028666666667
[*]C(=O)c1ccc2cc(C(=O)c3ccc(Oc4ccc(-c5nc(-c6ccc(-c7nc(-c8ccc(Oc9ccc([*])cc9)cc8)c(-c8ccccc8)[nH]7)cc6)[nH]c5-c5ccccc5)cc4)cc3)ccc2c1,2.551102333333333
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(-c4nc(-c5ccc(-c6nc(-c7ccc(Oc8ccc([*])cc8)cc7)c(-c7ccccc7)[nH]6)cc5)[nH]c4-c4ccccc4)cc3)cc2)c1,2.9378686666666667
[*]C(=O)c1ccc(Oc2ccc(-c3nc(-c4cccc(-c5nc(-c6ccc(Oc7ccc([*])cc7)cc6)c(-c6ccccc6)[nH]5)c4)[nH]c3-c3ccccc3)cc2)cc1,2.1912986666666665
[*]C(=O)c1ccc(-c2ccc(C(=O)c3ccc(Oc4ccc(-c5nc(-c6cccc(-c7nc(-c8ccc(Oc9ccc([*])cc9)cc8)c(-c8ccccc8)[nH]7)c6)[nH]c5-c5ccccc5)cc4)cc3)cc2)cc1,2.429755333333333
[*]C(=O)c1cccc(-c2cccc(C(=O)c3ccc(Oc4ccc(-c5nc(-c6cccc(-c7nc(-c8ccc(Oc9ccc([*])cc9)cc8)c(-c8ccccc8)[nH]7)c6)[nH]c5-c5ccccc5)cc4)cc3)c2)c1,2.821111666666667
[*]C(=O)c1ccc(Oc2ccc(-c3[nH]c(-c4ccccc4)nc3-c3ccc(Oc4ccc([*])cc4)cc3)cc2)cc1,2.5851703333333327
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)cc1,2.205402666666666
[*]C(=O)c1cccc(C(=O)c2ccc(Oc3ccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(Oc5ccc([*])cc5)cc4)cc3)cc2)c1,3.021786333333333
[*]C(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(-c5[nH]c(-c6ccccc6)nc5-c5ccc(Oc6ccc([*])cc6)cc5)cc4)cc3)cc2)cc1,2.5430893333333335
[*]Oc1ccc(OCCCCCCOc2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,2.607015
[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,2.0062446666666665
[*]c1ccc(Oc2ccc(-c3nc(-c4ccccc4)nc(-c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)n3)cc2)cc1,2.0055383333333334
[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3c2)cc1,1.742398
[*]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,2.16914
[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,1.7667716666666669
[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,2.3516883333333336
[*]c1ccc(Oc2ccc(Oc3ccc(-c4nc5ccccc5nc4-c4ccc(Oc5ccc(Oc6ccc(P([*])(=O)c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,2.4432409999999996
[*]c1ccc(Oc2ccc(Oc3ccc(-c4nc5ccc(-c6ccc7nc(-c8ccc(Oc9ccc(Oc%10ccc(P([*])(=O)c%11ccccc%11)cc%10)cc9)cc8)oc7c6)cc5o4)cc3)cc2)cc1,2.2784603333333333
[*]c1ccc(OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccc(C([*])(C)C)cc2)cc1,4.367927
[*]c1ccc(OCC(O)COC(=O)C2CCC(C(=O)OCC(O)COc3ccc(C([*])(C)C)cc3)CC2)cc1,4.714035
[*]CCCCCCCCCCC(=O)OCC(O)COc1ccc(OCC(O)COC([*])=O)cc1,4.027852333333333
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,3.3250866666666656
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,2.90746
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,3.375316
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,3.253788
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,2.7279910000000003
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(OCCCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)c(Cl)c2)cc1Cl,3.5089596666666667
[*]C(=O)Nc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(NC(=O)c5cc([*])cc(C(C)(C)C)c5)cc4)cc3)cc2)cc1,3.2155213333333332
[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2-c2ccccc2)cc1,2.783649
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc([*])cc4C)cc3)cc2)c(C)c1,2.698765
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4cc([*])ccc4C)cc3)cc2)c(C)c1,2.4673269999999996
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5ccc([*])cc5C)cc4)cc3)cc2)c(C)c1,2.704239333333333
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6ccc([*])cc6C)cc5)cc4)cc3)cc2)c(C)c1,2.3183363333333333
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(NC(=O)c6ccc([*])cc6C)cc5)cc4)cc3)cc2)c(C)c1,2.491334666666667
[*]c1ccc(C(=O)Nc2cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(NC(=O)c6ccc([*])cc6C)c5)cc4)cc3)c2)c(C)c1,2.9940580000000003
[*]c1ccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6ccc([*])cc6C)cc5)cc4)cc3)cc2)c(C)c1,3.0504909999999996
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc7cc(C([*])=O)ccc7c6)cc5)cc4)CC4CCC3C4)cc2)cc1,2.9968616666666663
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(-c7ccc(C([*])=O)cc7)cc6)cc5)cc4)CC4CCC3C4)cc2)cc1,2.710473
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(S(=O)(=O)c7ccc(C([*])=O)cc7)cc6)cc5)cc4)CC4CCC3C4)cc2)cc1,3.225428666666667
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(C([*])=O)cc6)cc5)cc4)CC4CCC3C4)cc2)cc1,3.509691333333333
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)cc4)CC4CCC3C4)cc2)cc1,3.083243
[*]C(=O)Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6cc([*])cc(C(C)(C)C)c6)cc5)cc4)CC4CCC3C4)cc2)cc1,3.111551666666667
[*]c1ccc(Oc2ccc(-c3nc4cc(C(c5ccc6oc(-c7ccc(Oc8ccc(C([*])(C(F)(F)F)C(F)(F)F)cc8)cc7)nc6c5)(C(F)(F)F)C(F)(F)F)ccc4o3)cc2)cc1,2.198732
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc(C(=O)OCC)c([*])cc3C(=O)OCC)cc2)cc1,3.860770333333334
[*]Oc1ccc2c(-c3ccccc3)nn(-c3ccc(S(=O)(=O)c4ccc(-n5nc(-c6ccccc6)c6ccc([*])cc6c5=O)cc4)cc3)c(=O)c2c1,2.686368
[*]c1ccc(Oc2ccc3c(-c4ccccc4)nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(-c7ccccc7)c7cc(Oc8ccc(C([*])(C)C)cc8)ccc7c6=O)cc5)cc4)c(=O)c3c2)cc1,2.733531666666666
[*]C(=O)c1ccc(-n2nc(-c3ccccc3)c3cc(Oc4ccc5c(-c6ccccc6)nn(-c6ccc([*])cc6)c(=O)c5c4)ccc3c2=O)cc1,2.7095983333333336
[*]c1ccc(Oc2ccc(Oc3ccc(-c4nc5cc6sc(-c7ccc(Oc8ccc(Oc9ccc(P([*])(=O)c%10ccccc%10)cc9)cc8)cc7)nc6cc5s4)cc3)cc2)cc1,2.421740333333333
[*]C(=O)c1ccc(Oc2cccc(Oc3ccc([*])cc3)c2)cc1,2.357062333333334
[*]OC1C(CO)OC([*])C(NC(C)=O)C1O,5.310791333333333
[*]C(=O)c1ccc(Oc2ccc(Oc3ccc([*])cc3)cc2S(=O)(=O)O)cc1,2.7521693333333332
[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,3.4997603333333336
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc([*])cc(NC(=O)CCCN4C(=O)c5ccccc5C4=O)c3)cc2)cc1,3.557516333333334
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc([*])cc(NC(=O)CCCCCN4C(=O)c5ccccc5C4=O)c3)cc2)cc1,3.4930473333333336
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc([*])cc(NC(=O)CCCCCCCCCCN4C(=O)c5ccccc5C4=O)c3)cc2)cc1,3.916128000000001
[*]Nc1ccc(C(c2ccc(NC(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,2.753572333333333
[*]C1=CC(c2ccccc2)[NH+](c2ccc(Oc3ccc([NH+]4C(c5ccccc5)=CC(c5ccc([*])cc5)=CC4c4ccccc4)cc3)cc2)C(c2ccccc2)=C1,1.621365333333333
[*]Oc1ccc2ccccc2c1-c1c(Oc2ccc(-c3ccc([*])c4ccccc34)c3ccccc23)ccc2ccccc12,2.3783256666666666
[*]CCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(OCC(O)COC([*])=O)cc2)cc1,4.125362666666666
[*]CCCCCCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(OCC(O)COC([*])=O)cc2)cc1,3.9638983333333337
[*]CCC(=O)OCc1ccc(COC([*])=O)o1,3.408091
[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc([*])cc3S(=O)(=O)O)cc2)cc1,4.399634666666667
[*]Nc1ccc(-c2nc3cc(NC(=O)c4ccc(OCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)cc1,3.303138666666667
[*]Nc1ccc(-c2nc3cc(NC(=O)c4ccc(OCCOCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)cc1,3.3004326666666666
[*]Nc1ccc(-c2nc3cc(NC(=O)c4ccc(OCCOCCOCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)cc1,3.233193
[*]Nc1cccc(-c2nc3cc(NC(=O)c4ccc(OCCOCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)c1,3.4102873333333337
[*]Nc1cccc(-c2nc3cc(NC(=O)c4ccc(OCCOCCOCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)c1,3.644948
[*]Nc1cccc(-c2nc3cc(NC(=O)c4ccc(OCCOCCOCCOCCOCCOc5ccc(C([*])=O)cc5)cc4)ccc3[nH]2)c1,4.609309666666666
[*]Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc([*])cc4-c4ccc(S(=O)(=O)O)c(C)c4)cc3)cc2)cc1,3.042607
[*]Oc1ccc(C(=O)c2ccc(-c3ccc(C(=O)c4ccc(Oc5ccc([*])cc5-c5ccc(S(=O)(=O)O)c(C)c5)cc4)cc3)cc2)cc1,2.883577666666667
[*]C(=O)c1ccc(C(=O)c2ccc(Oc3ccc(Oc4ccc([*])cc4)cc3-c3ccc(S(=O)(=O)O)cc3)cc2)cc1,2.899585666666667
[*]C(=O)c1ccc(-c2ccc(C(=O)c3ccc(Oc4ccc(Oc5ccc([*])cc5)cc4-c4ccc(S(=O)(=O)O)cc4)cc3)cc2)cc1,3.0157226666666666
[*]C(=O)Nc1ccc(-c2nnc(-c3ccc(NC(=O)c4cc([*])cc(NC(=O)c5ccc(OC(C)=O)cc5)c4)cc3)o2)cc1,3.216409666666667
[*]C(=O)Nc1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(NC(=O)c6cc([*])cc(NC(=O)c7ccc(OC(C)=O)cc7)c6)cc5)cc4)o3)cc2)cc1,3.105685
[*]C(=O)Nc1cccc(Oc2ccc(-c3nnc(-c4ccc(Oc5cccc(NC(=O)c6cc([*])cc(NC(=O)c7ccc(OC(C)=O)cc7)c6)c5)cc4)o3)cc2)c1,2.5018170000000004
[*]c1ccc(Oc2ccc(-c3nc4ccc(C(c5ccc6nc(-c7cccc(Oc8ccc(C([*])(C(F)(F)F)C(F)(F)F)cc8)c7)oc6c5)(C(F)(F)F)C(F)(F)F)cc4o3)cc2)cc1,2.30687
[*]c1ccc(-c2ccc(Oc3ccc(Sc4ccc(Oc5ccc([*])cc5C(F)(F)F)cc4)cc3)c(C(F)(F)F)c2)cc1,2.524974333333333
[*]c1ccc(-c2ccc(-c3ccc(Oc4ccc(Sc5ccc(Oc6ccc([*])cc6C(F)(F)F)cc5)cc4)c(C(F)(F)F)c3)cc2)cc1,1.9508353333333337
[*]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5cccc([*])n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,2.673211333333333
[*]c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc([*])s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,2.8650453333333328
[*]C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cc([*])cc(C(C)(C)C)c4)cc3)cc2)cc1,2.6660756666666665
[*]C(=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5cc([*])cc(C(C)(C)C)c5)cc4)cc3)cc2)cc1,3.587799
[*]C(=O)Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5cc([*])cc(C(C)(C)C)c5)cc4)cc3)cc2)cc1,3.4344223333333335
[*]C(=O)Nc1ccc(OCCCCCCOc2ccc(NC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,3.606285
[*]C(=O)c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6[nH]c(-c7ccc(Oc8ccc([*])cc8)cc7)nc6c5)ccc4[nH]3)cc2)cc1,2.5445340000000005
[*]Nc1ccc(NC(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(C([*])=O)cc5)c5ccccc45)c4ccccc4c3=O)cc2)cc1,2.9369213333333333
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc(-n4nc(-c5ccc(Oc6ccc(C([*])=O)cc6)c6ccccc56)c5ccccc5c4=O)cc3)cc2)cc1,2.9220313333333334
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(-n5nc(-c6ccc(Oc7ccc(C([*])=O)cc7)c7ccccc67)c6ccccc6c5=O)cc4)cc3)cc2)cc1,2.479796666666667
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(-n5nc(-c6ccc(Oc7ccc(C([*])=O)cc7)c7ccccc67)c6ccccc6c5=O)cc4)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,2.070592333333334
[*]C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cc([*])cc(C(C)(C)C)c3)cc2)cc1,3.1772173333333336
[*]C(=O)Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(NC(=O)c8cc([*])cc(C(C)(C)C)c8)cc7)cc6C(F)(F)F)cc5)c5ccccc5-c5ccccc54)cc3)c(C(F)(F)F)c2)cc1,2.531307333333333
[*]C(=O)Nc1ccc(-c2ccc(Oc3ccc(C(c4ccc(Oc5ccc(-c6ccc(NC(=O)c7cc([*])cc(C(C)(C)C)c7)cc6)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(C(F)(F)F)c2)cc1,2.0975633333333334
[*]C(=O)Nc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(-c6ccc(NC(=O)c7cc([*])cc(C(C)(C)C)c7)cc6)cc5C(F)(F)F)cc4)cc3)c(C(F)(F)F)c2)cc1,2.514825
[*]Oc1ccc(C(=O)Nc2cccc(NC(=O)c3ccc(Oc4cccc([*])c4C#N)cc3)c2)cc1,2.9688586666666663
[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5cccc([*])c5C#N)cc4)cc3)cc2)cc1,2.463506333333333
[*]Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5cccc([*])c5C#N)cc4)cc3)cc2)cc1,3.519328
[*]Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc(Oc5cccc([*])c5C#N)cc4)cc3)cc2)cc1,2.9524290000000004
[*]Nc1ccc(Oc2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C([*])=O)c3)cc2)cc1,3.3901519999999996
[*]Nc1ccc(Oc2cc(Oc3ccc(NC(=O)c4cc(NC(=O)C56CC7CC(CC(C7)C5)C6)cc(C([*])=O)c4)cc3)ccc2C23CC4CC(CC(C4)C2)C3)cc1,3.509126333333333
[*]OCCCOC(=O)c1ccc(C([*])=O)o1,2.8944753333333337
[*]OCCCCOC(=O)c1ccc(C([*])=O)o1,3.321303333333333
[*]OCCCCCCOC(=O)c1ccc(C([*])=O)o1,3.356819
[*]OCCCCCCCCOC(=O)c1ccc(C([*])=O)o1,3.0528980000000003
[*]C(=O)Nc1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(NC(=O)c6cc([*])cc(C(C)(C)C)c6)cc5)c(C(F)(F)F)c4)cc3)cc2C(F)(F)F)cc1,2.329701666666667
[*]C(=O)Nc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(NC(=O)c6cc([*])cc(C(C)(C)C)c6)cc5)c(C(F)(F)F)c4)c3)cc2C(F)(F)F)cc1,3.0371176666666666
[*]C(=O)Nc1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(NC(=O)c6cc([*])cc(C(C)(C)C)c6)cc5)c(C(F)(F)F)c4)n3)cc2C(F)(F)F)cc1,3.237122333333333
[*]C(=O)Nc1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(NC(=O)c7cc([*])cc(C(C)(C)C)c7)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,2.8332680000000003
[*]c1ccc(Oc2ccc(Oc3ccc(S([*])(=O)=O)cc3)c(-c3cccc(O)c3)c2)cc1,2.6155913333333336
[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4NC(=O)c4ccc5[nH]cnc5c4)cc3)cc2)c(NC(=O)c2ccc3nc[nH]c3c2)c1,2.660131666666667
[*]OCCCCCCOC(=O)C1OCOC1C1OCOC1C([*])=O,3.854396666666667
[*]OCCCCCCCCCCCCOC(=O)C1OCOC1C1OCOC1C([*])=O,5.052794
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc(-c4nc(-c5ccccc5)nc(-c5ccc(C([*])=O)cc5)n4)cc3)cc2)cc1,2.5515106666666667
[*]Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc(C([*])=O)cc9)cc8)c8ccccc8Oc8ccccc87)cc6)cc5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,2.6063159999999996
[*]Nc1ccc(Oc2ccccc2Oc2ccc(NC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C([*])=O)cc7)cc6)c6ccccc6Oc6ccccc65)cc4)cc3)cc2C(F)(F)F)c(C(F)(F)F)c1,2.6064443333333336
[*]COC(=O)CCCCC(=O)OCCCOc1ccc2c([*])cc(=O)oc2c1,3.618925666666667
[*]Nc1ccc(NC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C([*])=O)cc6)cc5)c5ccccc5Oc5ccccc54)cc3)cc2)cc1,3.0356773333333336
[*]Nc1cccc(NC(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(C([*])=O)cc6)cc5)c5ccccc5Oc5ccccc54)cc3)cc2)c1,2.6470116666666663
[*]Nc1ccc(-c2ccc(NC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C([*])=O)cc7)cc6)c6ccccc6Oc6ccccc65)cc4)cc3)cc2)cc1,3.79531
[*]Nc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C([*])=O)cc7)cc6)c6ccccc6Oc6ccccc65)cc4)cc3)cc2)cc1,2.1991123333333333
[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc(C([*])=O)cc7)cc6)c6ccccc6Oc6ccccc65)cc4)cc3)cc2)cc1,2.6715663333333333
[*]Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C([*])=O)cc8)cc7)c7ccccc7Oc7ccccc76)cc5)cc4)cc3)cc2)cc1,3.121008
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(C([*])=O)cc6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,2.9324376666666665
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6cccc(C([*])=O)c6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,3.0806690000000003
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(-c7ccc(C([*])=O)cc7)cc6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,2.479274666666667
[*]Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NC(=O)c6ccc(Oc7ccc(C([*])=O)cc7)cc6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,3.0112019999999995
[*]c1ccc2c(c1)CN(c1ccc(Oc3ccc(N4COc5ccc(C([*])(C)C)cc5C4)cc3)cc1)CO2,2.8900810000000003
*c1ccc(OC2(F)C(F)(F)C(F)(F)C2(F)Oc2ccc(C(*)(C)c3ccc(*)cc3)cc2)cc1,2.6432186666666664
[*]C(=O)Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(NC(=O)c8cc([*])cc(C(C)(C)C)c8)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,2.7212506666666667
